product_name,Pai - Bazar,Pai - Bebidas Alcoólicas,Pai - Bebidas Não Alcoólicas,Pai - HPC,Pai - Limpeza / Descartáveis,Pai - Mercearia Básica,Pai - Perecíveis,Pai - Têxtil,Pai- Mercearia Complementar,Pai-Hortifruti
Creme para Pentear Seda Boom Transição Frasco 295ml,0,0,0,4,0,0,0,0,0,0
Creme para Pentear Seda Boom Volumão Frasco 295ml,0,0,0,4,0,0,0,0,0,0
Creme para Pentear Seda Cocriações Liso Perfeito Frasco 300ml,0,0,0,45,0,0,0,0,0,0
Creme para Pentear Seda Cocriações Óleo Hidratação Frasco 300ml,0,0,0,45,0,0,0,0,0,0
Creme para Pentear Seda Crespo Force by Gabi Oliveira Frasco 300ml,0,0,0,45,0,0,0,0,0,0
Creme para Pentear Seda Recarga Natural Hidratação Antinós Frasco 300ml,0,0,0,45,0,0,0,0,0,0
Creme para Pentear Tresemmé Detox Capilar Frasco 300ml,0,0,0,1,0,0,0,0,0,0
Creme para Pentear Tresemmé Solar Repair Frasco 300ml,0,0,0,1,0,0,0,0,0,0
Demaquilante Lenço de Limpeza Expert Nivea Micellair 19cm x 17cm Pacote 20 Unidades,0,0,0,2,0,0,0,0,0,0
Desentupidor para Pia e Ralo Turbo Noviça,0,0,0,0,2,0,0,0,0,0
Desinfetante Multiuso Bactericida Citronela Sanol Frasco 2l,0,0,0,0,149,0,0,0,0,0
Desinfetante Multiuso Bactericida Floral Sanol Frasco 2l,0,0,0,0,149,0,0,0,0,0
Desinfetante Multiuso Bactericida Intenso Sanol Frasco 2l,0,0,0,0,149,0,0,0,0,0
Desinfetante Multiuso Bactericida Lavanda Sanol Frasco 2l,0,0,0,0,198,0,0,0,0,0
Desinfetante Multiuso Bactericida Ocean Sanol Frasco 2l,0,0,0,0,149,0,0,0,0,0
Desinfetante Multiuso Bactericida Original Sanol Frasco 2l,0,0,0,0,198,0,0,0,0,0
Desinfetante Multiuso Cloro Gel Original Vim Frasco 700ml,0,0,0,0,7,0,0,0,0,0
Desinfetante Multiuso Limão Veja Frasco 480ml,0,0,0,0,28,0,0,0,0,0
Desinfetante Multiuso Original Pinho Sol Frasco 500ml,0,0,0,0,206,0,0,0,0,0
Desinfetante Multiuso Pinho Veja Frasco 480ml,0,0,0,0,28,0,0,0,0,0
Desinfetante Multiuso Tira-Limo Cif Ultra Rápido Frasco 500ml Borrifador,0,0,0,0,1,0,0,0,0,0
Desinfetante Multiuso Tira-Limo Veja X-14 Frasco 500ml Borrifador,0,0,0,0,24,0,0,0,0,0
Desinfetante Multiuso Tira-Limo Veja X-14 Frasco 500ml Refil,0,0,0,0,24,0,0,0,0,0
Desinfetante Uso Geral Bactericida Spray Lavanda Lysoform Frasco 360ml,0,0,0,0,2,0,0,0,0,0
Desinfetante Uso Geral Bactericida Spray Lembranças de Infância Lysoform Frasco 360ml,0,0,0,0,2,0,0,0,0,0
Desinfetante Uso Geral Floral Omo Pisos Frasco 450ml,0,0,0,0,17,0,0,0,0,0
Desinfetante Uso Geral Frescor da Montanha Omo Pisos Frasco 450ml,0,0,0,0,17,0,0,0,0,0
Desinfetante Uso Geral Lavanda Omo Pisos Frasco 450ml,0,0,0,0,17,0,0,0,0,0
Desinfetante Uso Geral Lavanda Pinho Sol Frasco 500ml,0,0,0,0,206,0,0,0,0,0
Desinfetante Uso Geral Lavanda Veja Frasco 480ml,0,0,0,0,28,0,0,0,0,0
Desinfetante Uso Geral Limão Pinho Sol Frasco 500ml,0,0,0,0,206,0,0,0,0,0
Desinfetante Uso Geral Original Lysoform Frasco 1l,0,0,0,0,9,0,0,0,0,0
Desinfetante Uso Geral Original Lysoform Frasco 500ml,0,0,0,0,6,0,0,0,0,0
Desinfetante Uso Geral Suave Odor Lysoform Frasco 1l,0,0,0,0,9,0,0,0,0,0
Desinfetante para Hortifruti Utilis Frasco 300ml,0,0,0,0,2,0,0,0,0,0
Desodorante Aerossol Flor de Cerejeira Nivea Fresh 150ml,0,0,0,113,0,0,0,0,0,0
Desodorante Aerossol Flor de Laranjeira Nivea Fresh 150ml,0,0,0,113,0,0,0,0,0,0
Desodorante Aerossol Nivea Fresh Natural 150ml,0,0,0,113,0,0,0,0,0,0
Desodorante Aerossol Água de Coco Nivea Fresh 150ml,0,0,0,113,0,0,0,0,0,0
Desodorante Hidratante Corporal Davene Leite de Aveia Frasco 180ml,0,0,0,11,0,0,0,0,0,0
Desodorante Hidratante Corporal Intensa Davene Leite de Aveia Clássico Frasco 180ml,0,0,0,11,0,0,0,0,0,0
Desodorante Hidratante Corporal Original  Davene Leite de Aveia Clássico Frasco 180ml,0,0,0,11,0,0,0,0,0,0
Desodorante Jato Seco para Pés Baruel Tenys Pé Sport Edition Frasco 150ml,0,0,0,1,0,0,0,0,0,0
Desodorante Roll-On Antiperspirante Envolvente Davene Corpo a Corpo 50ml,0,0,0,56,0,0,0,0,0,0
Desodorante Roll-On Antiperspirante Natural Davene Corpo a Corpo 50ml,0,0,0,56,0,0,0,0,0,0
Desodorante Roll-On Antiperspirante Suave Davene Corpo a Corpo 50ml,0,0,0,32,0,0,0,0,0,0
Desodorante Roll-On Nivea Dry Comfort Plus 50ml,0,0,0,157,0,0,0,0,0,0
Desodorante Roll-On Violet Senses Nivea Double Effect 50ml,0,0,0,157,0,0,0,0,0,0
Desodorante Spray Axe Apollo 150ml,0,0,0,52,0,0,0,0,0,0
Desodorante Spray Axe Black 150ml,0,0,0,52,0,0,0,0,0,0
Desodorante Spray Axe Dark Temptation 150ml,0,0,0,52,0,0,0,0,0,0
Desodorante Spray Fresh Active Nivea Men 90ml,0,0,0,39,0,0,0,0,0,0
Desodorante Spray Nivea Fresh Natural 90ml,0,0,0,37,0,0,0,0,0,0
Desodorante em Pó para Pés Baruel Tenys Pé Canforado Frasco 100g,0,0,0,70,0,0,0,0,0,0
Desodorante em Pó para Pés Baruel Tenys Pé Menta Fresh Frasco 100g,0,0,0,70,0,0,0,0,0,0
Desodorante em Pó para Pés Baruel Tenys Pé Original Frasco 100g,0,0,0,31,0,0,0,0,0,0
Desodorante em Pó para Pés Baruel Tenys Pé Sport Edition Frasco 100g,0,0,0,70,0,0,0,0,0,0
Desodorante em Pó para Pés Baruel Tenys Pé Womam Frasco 100g,0,0,0,70,0,0,0,0,0,0
Detergente Líquido Coco Bom Bril Limpol Frasco 500ml,0,0,0,0,1646,0,0,0,0,0
Detergente Líquido Cristal Bom Bril Limpol Frasco 500ml,0,0,0,0,1646,0,0,0,0,0
Detergente Líquido Limão Bom Bril Limpol Frasco 500ml,0,0,0,0,1646,0,0,0,0,0
Detergente Líquido Maçã Bom Bril Limpol Frasco 500ml,0,0,0,0,1646,0,0,0,0,0
Detergente Líquido Neutro Bom Bril Limpol Frasco 500ml,0,0,0,0,1646,0,0,0,0,0
Detergente Multiuso Flores de Lavanda Ajax Festa das Flores Frasco 500ml,0,0,0,0,10,0,0,0,0,0
Detergente Multiuso Fresh Blue Ajax Frasco 500ml,0,0,0,0,178,0,0,0,0,0
Detergente Multiuso Fresh Lemon Ajax Frasco 500ml,0,0,0,0,178,0,0,0,0,0
Detergente Multiuso Frutas Vermelhas Ajax Frasco 500ml,0,0,0,0,70,0,0,0,0,0
Detergente Sanitário Bloco Lavanda Harpic,0,0,0,0,26,0,0,0,0,0
Detergente Sanitário Bloco Lavanda Harpic Fresh Power 6 Grátis 20% de Desconto,0,0,0,0,4,0,0,0,0,0
Detergente Sanitário Gel Adesivo Citrus Pato 38g Refil,0,0,0,0,15,0,0,0,0,0
"Detergente Sanitário Gel Adesivo com Aplicador Lavanda Pato 12,7g",0,0,0,0,14,0,0,0,0,0
"Detergente Sanitário Gel Adesivo com Aplicador Marine Pato 12,7g",0,0,0,0,14,0,0,0,0,0
Detergente Sanitário Pastilha Adesiva Cheirinho de Lavanda Harpic 3 Unidades,0,0,0,0,7,0,0,0,0,0
Detergente Sanitário Pastilha Adesiva Citrus Pato 3 Unidades,0,0,0,0,3,0,0,0,0,0
Detergente Sanitário Pastilha Adesiva Fresh Pato 3 Unidades,0,0,0,0,15,0,0,0,0,0
Detergente Sanitário Pastilha Adesiva Lavanda Pato 3 Unidades,0,0,0,0,15,0,0,0,0,0
Detergente Sanitário Pastilha Adesiva Lavanda Pato 3 Unidades Grátis 20% de Desconto,0,0,0,0,14,0,0,0,0,0
Detergente Sanitário Pastilha Cheirinho de Lavanda Harpic Power 3 Unidades,0,0,0,0,10,0,0,0,0,0
Detergente Sanitário Pastilha Pinho Campestre Harpic Power 3 Unidades,0,0,0,0,10,0,0,0,0,0
Detergente Sanitário Pastilha Refrescância Citrus Harpic Power 3 Unidades,0,0,0,0,10,0,0,0,0,0
Detergente Sanitário em Pedra Bosque de Pinho Harpic Embalagem Econômica,0,0,0,0,133,0,0,0,0,0
Detergente Sanitário em Pedra Bouquet de Lavanda Glade,0,0,0,0,54,0,0,0,0,0
Detergente Sanitário em Pedra Brisa Marinha Glade,0,0,0,0,54,0,0,0,0,0
Detergente Sanitário em Pedra Flores da Primavera Harpic,0,0,0,0,22,0,0,0,0,0
Detergente Sanitário em Pedra Flores do Campo Glade,0,0,0,0,54,0,0,0,0,0
Detergente Sanitário em Pedra Frescor Cítrico Harpic,0,0,0,0,22,0,0,0,0,0
Detergente Sanitário em Pedra Lavanda e Bem-Estar Harpic Embalagem Econômica,0,0,0,0,133,0,0,0,0,0
"Detergente Tablete para Máquina de Lavar Louças Finish Powerball All In 1 Max Pouch 16,3g Cada 13 Unidades",0,0,0,0,1,0,0,0,0,0
Detergente em Pó para Máquina de Lavar Louças Brisa de Limão Unik Caixa 1kg,0,0,0,0,3,0,0,0,0,0
Detergente em Pó para Máquina de Lavar Louças Finish Power Powder Advanced Pote 450g,0,0,0,0,2,0,0,0,0,0
Doce de Leite Frimesa Pote 400g,0,0,0,0,0,0,0,0,102,0
Doce de Leite Light Frimesa Pote 400g,0,0,0,0,0,0,0,0,51,0
Doce de Leite Pastoso Aviação Pote 400g,0,0,0,0,0,0,0,0,21,0
Doce de Leite Pastoso Aviação Vidro 600g,0,0,0,0,0,0,0,0,1,0
Doce de Leite Zero Lactose Piracanjuba Caixa 395g,0,0,0,0,0,0,0,0,2,0
Doce de Leite com Ameixa Frimesa Pote 400g,0,0,0,0,0,0,0,0,51,0
Doce de Leite com Cacau Chocolate Frimesa Pote 400g,0,0,0,0,0,0,0,0,51,0
Doce de Leite com Cacau para Brigadeiro Frimesa Pote 400g,0,0,0,0,0,0,0,0,51,0
Doce de Leite com Chocolate Portão de Cambuí Pacote 200g,0,0,0,0,0,0,0,0,8,0
Doce de Leite com Coco Frimesa Pote 400g,0,0,0,0,0,0,0,0,51,0
Ecolápis Grafite B nº 2 Faber-Castell Max 7 Unidades Grátis 1 Apontador,2,0,0,0,0,0,0,0,0,0
Educador Sanitário Uso Veterinário Líquido Pipi Aroma de Mel Sanol Dog Frasco 20ml,2,0,0,0,0,0,0,0,0,0
Educador Sanitário Uso Veterinário Stop Dog Sanol Dog Frasco 500ml,1,0,0,0,0,0,0,0,0,0
Eliminador de Odores Uso Veterinário Citronela Sanol Dog Frasco 2l,0,0,0,0,23,0,0,0,0,0
Eliminador de Odores Uso Veterinário Floral Sanol Dog Frasco 2l,0,0,0,0,23,0,0,0,0,0
Eliminador de Odores Uso Veterinário Herbal Sanol Dog Frasco 2l,0,0,0,0,23,0,0,0,0,0
Eliminador de Odores Uso Veterinário Tradicional Sanol Dog Frasco 2l,0,0,0,0,23,0,0,0,0,0
Eliminador de Odores Uso Veterinário Tradicional Sanol Dog Frasco 500ml,0,0,0,0,3,0,0,0,0,0
Empanado de Frango Coxinha da Asa Congelado Sadia 400g,0,0,0,0,0,0,2,0,0,0
Energético Açaí Red Bull Lata 250ml,0,0,12,0,0,0,0,0,0,0
Energético Badboy Garrafa 1l,0,0,2,0,0,0,0,0,0,0
Energético Burn Garrafa 1l,0,0,6,0,0,0,0,0,0,0
Energético Burn Lata 260ml,0,0,12,0,0,0,0,0,0,0
Energético Diet Monster Absolutely Zero Lata 473ml,0,0,112,0,0,0,0,0,0,0
Energético Frutas Tropicais Red Bull Lata 250ml,0,0,130,0,0,0,0,0,0,0
Energético Frutas da Estação Red Bull Lata 250ml,0,0,130,0,0,0,0,0,0,0
Energético Juice Monster Khaos Lata 473ml,0,0,112,0,0,0,0,0,0,0
Energético Juice Monster Mango Loco Lata 473ml,0,0,112,0,0,0,0,0,0,0
Energético Monster Lata 473ml,0,0,112,0,0,0,0,0,0,0
Energético Monster Ultra Lata 473ml,0,0,112,0,0,0,0,0,0,0
Energético Original TNT Lata 269ml,0,0,4,0,0,0,0,0,0,0
Energético Red Bull Lata 355ml,0,0,10,0,0,0,0,0,0,0
Energético Red Bull Lata 473ml,0,0,6,0,0,0,0,0,0,0
Energético Tsunami Garrafa 2l,0,0,17,0,0,0,0,0,0,0
Energético Ultra Violet Zero Açúcar Monster Lata 473ml,0,0,112,0,0,0,0,0,0,0
Energético Zero Açúcar Red Bull Lata 355ml,0,0,10,0,0,0,0,0,0,0
Energético Zero Açúcar TNT Lata 269ml,0,0,3,0,0,0,0,0,0,0
Enxaguante Bucal Antibacteriano Zero Álcool Clean Mint Colgate Total 12 Frasco 250ml,0,0,0,6,0,0,0,0,0,0
Enxaguante Bucal Antibacteriano Zero Álcool Colgate Total 12 Hálito Saudável Frasco 250ml,0,0,0,6,0,0,0,0,0,0
Enxaguante Bucal Anticárie Zero Álcool Classic Colgate Plax Frasco 250ml,0,0,0,15,0,0,0,0,0,0
Enxaguante Bucal Anticárie Zero Álcool Classic Colgate Plax Frasco Leve 500ml Pague 350ml,0,0,0,1,0,0,0,0,0,0
Enxaguante Bucal Antisséptico Hortelã Listerine Cool Mint Frasco 250ml,0,0,0,14,0,0,0,0,0,0
Enxaguante Bucal Antisséptico Hortelã Listerine Cool Mint Frasco Leve 500ml Pague 350ml,0,0,0,2,0,0,0,0,0,0
Enxaguante Bucal Antisséptico Menta Listerine Defesa dos Dentes e Gengivas Frasco 250ml,0,0,0,14,0,0,0,0,0,0
Enxaguante Bucal Antisséptico Menta Suave Listerine Tartar Control Frasco 250ml,0,0,0,14,0,0,0,0,0,0
Enxaguante Bucal Antisséptico Zero Álcool Menta Suave Listerine Cool Mint Frasco 250ml,0,0,0,16,0,0,0,0,0,0
Enxaguante Bucal Antisséptico Zero Álcool Midnight Mint Listerine Night Reset Frasco 200ml,0,0,0,1,0,0,0,0,0,0
Enxaguante Bucal Zero Álcool Cold Mint Colgate Plax Ice Fusion Frasco 250ml,0,0,0,2,0,0,0,0,0,0
Enxaguante Bucal Zero Álcool Colgate Luminous White Frasco 250ml,0,0,0,3,0,0,0,0,0,0
Enxaguante Bucal Zero Álcool Fresh Mint Colgate Plax Frasco 250ml,0,0,0,15,0,0,0,0,0,0
Enxaguante Bucal Zero Álcool Ice Colgate Plax Frasco 250ml,0,0,0,15,0,0,0,0,0,0
Enxaguante Bucal Zero Álcool Ice Colgate Plax Frasco Leve 500ml Pague 350ml,0,0,0,1,0,0,0,0,0,0
Enxaguante Bucal Zero Álcool Soft Mint Colgate Plax Frasco 250ml,0,0,0,15,0,0,0,0,0,0
Enxaguante Bucal Zero Álcool Tutti Frutti Minions Colgate Plax Kids Frasco 250ml,0,0,0,3,0,0,0,0,0,0
Enxaguante Bucal Zero Álcool Winter Mint Colgate Plax Ice Fusion Frasco 250ml,0,0,0,2,0,0,0,0,0,0
Erva-Mate Chimarrão Gaúcho Pacote 500g,0,0,0,0,0,0,0,0,7,0
Erva-Mate Chimarrão e Tereré Moída Grossa Gaúcho Pacote 500g,0,0,0,0,0,0,0,0,7,0
Ervilha Supergelada Fresca Pratigel Pacote 300g,0,0,0,0,0,0,0,0,0,31
Ervilha e Cenoura em Conserva Quero Lata 170g,0,0,0,0,0,0,0,0,23,0
Ervilha e Milho Verde em Conserva Quero Lata 170g,0,0,0,0,0,0,0,0,37,0
Ervilha em Conserva Quero Lata 170g,0,0,0,0,0,0,0,0,212,0
Ervilha em Conserva ao Natural Bonduelle Lata 200g,0,0,0,0,0,0,0,0,7,0
Escondidinho Carne com Requeijão Mezzani Pacote 350g,0,0,0,0,0,0,15,0,0,0
Escondidinho Frango Mezzani Pacote 350g,0,0,0,0,0,0,15,0,0,0
Escorredor Lava-Tudo Branco Beringela Plasútil,6,0,0,0,0,0,0,0,0,0
Escorredor Lava-Tudo Fendi Plasútil,6,0,0,0,0,0,0,0,0,0
Escorredor de Pratos Branco Plásticos Santana,2,0,0,0,0,0,0,0,0,0
Escorredor de Talher Branco Plasútil,1,0,0,0,0,0,0,0,0,0
Escorredor de Talher Camomila Plasútil Decora,3,0,0,0,0,0,0,0,0,0
Escorredor de Talher Lettering Plasútil Decora,2,0,0,0,0,0,0,0,0,0
Escova Adapt Noviça,0,0,0,0,15,0,0,0,0,0
Escova Bettajeans Noviça,0,0,0,0,15,0,0,0,0,0
Escova Dental Dura Sorriso Original,0,0,0,32,0,0,0,0,0,0
Escova Dental Infantil Extra Suave Barbie Colgate 2 Unidades,0,0,0,4,0,0,0,0,0,0
Escova Dental Infantil Extra Suave Justice League Colgate 2 Unidades,0,0,0,4,0,0,0,0,0,0
Escova Dental Infantil Extra Suave Minions Colgate 2 Unidades,0,0,0,4,0,0,0,0,0,0
Escova Dental Infantil Extra Suave e Macia Dr. Rabbit Colgate,0,0,0,14,0,0,0,0,0,0
Escova Dental Infantil Extra Suave e Macia Spider-Man Colgate Cartela 2 Unidades,0,0,0,4,0,0,0,0,0,0
Escova Dental Infantil Extra Suave e Macia Winnie the Pooh Oral-B Stages,0,0,0,2,0,0,0,0,0,0
Escova Dental Infantil Macia Tandy Cartela 2 Unidades,0,0,0,1,0,0,0,0,0,0
Escova Dental Macia Black Colgate Slim Soft 2 Unidades,0,0,0,7,0,0,0,0,0,0
Escova Dental Macia Colgate 2 Unidades,0,0,0,4,0,0,0,0,0,0
Escova Dental Macia Colgate 360° 2 Unidades,0,0,0,4,0,0,0,0,0,0
Escova Dental Macia Colgate Classic Clean,0,0,0,15,0,0,0,0,0,0
Escova Dental Macia Colgate Essencial Clean,0,0,0,15,0,0,0,0,0,0
Escova Dental Macia Colgate Pro Cuidado 2 Unidades,0,0,0,2,0,0,0,0,0,0
Escova Dental Macia Colgate Total 12 360° 2 Unidades,0,0,0,5,0,0,0,0,0,0
Escova Dental Macia Sorriso Fresh 2 Unidades,0,0,0,6,0,0,0,0,0,0
Escova Dental Macia Sorriso Xtreme White 4D Grátis 1 Escova,0,0,0,4,0,0,0,0,0,0
Escova Dental Macia Sorriso Xtreme White Brilho 5 Estrelas Grátis 1 Escova,0,0,0,10,0,0,0,0,0,0
Escova Dental Macia Tripla 123 Sorriso,0,0,0,8,0,0,0,0,0,0
Escova Dental Macia Tripla 123 Sorriso 2 Unidades Grátis 1 Escova,0,0,0,22,0,0,0,0,0,0
Escova Dental Macia Twister Colgate Leve 2 Unidades Pague 1 Unidade,0,0,0,6,0,0,0,0,0,0
Escova Dental Macia e Suave Mickey Oral-B Kids,0,0,0,3,0,0,0,0,0,0
Escova Dental Média Colgate Classic Clean,0,0,0,24,0,0,0,0,0,0
Escova Dental Média Colgate Classic Clean Leve 3 Unidades Pague 2 Unidades,0,0,0,79,0,0,0,0,0,0
Escova Dental Média Colgate Extra Clean,0,0,0,7,0,0,0,0,0,0
Escova Dental Média Sorriso Original,0,0,0,22,0,0,0,0,0,0
Escumadeira Preta Plasútil,2,0,0,0,0,0,0,0,0,0
Esponja Limpeza Delicada Esfrebom Sfreg 2 Unidades,0,0,0,0,15,0,0,0,0,0
Esponja Limpeza Pesada Esfrebom,0,0,0,0,5,0,0,0,0,0
Esponja Lã de Aço Assolan 60g 8 Unidades,0,0,0,0,85,0,0,0,0,0
Esponja Lã de Aço Bom Bril Eco 60g 8 Unidades,0,0,0,0,903,0,0,0,0,0
Esponja Multiuso Esfrebom Leve 4 Pague 3 Unidades,0,0,0,0,79,0,0,0,0,0
Esponja Multiuso Tinindo Leve 4 Pague 3 Unidades,0,0,0,0,222,0,0,0,0,0
Esponja Não Risca Banheiro Scotch-Brite,0,0,0,0,14,0,0,0,0,0
Esponja Não Risca Cozinha Laranja Scotch-Brite Leve 3 Pague 2 Unidades,0,0,0,0,38,0,0,0,0,0
Esponja para Banho Dupla Face Anatômica Ponjita,0,0,0,0,25,0,0,0,0,0
Esponja para Banho Dupla Face Ponjita Leve 3 Pague 2 Unidades,0,0,0,0,20,0,0,0,0,0
Esponja para Banho Esfoliação Profunda Ponjita,0,0,0,0,1,0,0,0,0,0
Espuma de Barbear Refrescante Gillette Mach3 Frasco 245g,0,0,0,1,0,0,0,0,0,0
Espuma de Barbear Sensitive Gillette Foamy Frasco 175g,0,0,0,3,0,0,0,0,0,0
Espumante Brasileiro Aurora Moscatel Serra Gaúcha Garrafa 750ml,0,40,0,0,0,0,0,0,0,0
Espumante Brasileiro Branco Garibaldi Moscatel Serra Gaúcha Garrafa 750ml,0,14,0,0,0,0,0,0,0,0
Espumante Brasileiro Rosé Chandon Passion Serra Gaúcha Garrafa 750ml,0,2,0,0,0,0,0,0,0,0
Espumante Brasileiro Rosé Garibaldi Moscatel Serra Gaúcha Garrafa 750ml,0,14,0,0,0,0,0,0,0,0
Espátula Preta Plasútil,2,0,0,0,0,0,0,0,0,0
Extrato de Tomate Elefante Lata 130g,0,0,0,0,0,0,0,0,253,0
Extrato de Tomate Elefante Lata 340g,0,0,0,0,0,0,0,0,547,0
Extrato de Tomate Heinz Lata 340g,0,0,0,0,0,0,0,0,27,0
Extrato de Tomate Predilecta Sachê 350g,0,0,0,0,0,0,0,0,14,0
Extrato de Tomate Quero Caixa 130g,0,0,0,0,0,0,0,0,109,0
Extrato de Tomate Quero Caixa 320g,0,0,0,0,0,0,0,0,15,0
Facilitador de Passar Roupas Líquido Passe Bem Frasco 500ml Refil,0,0,0,0,1,0,0,0,0,0
Farelo de Aveia Quaker Caixa 200g,0,0,0,0,0,0,0,0,3,0
Farinha de Aveia Quaker Caixa 200g,0,0,0,0,0,0,0,0,11,0
Farinha de Trigo Integral Renata Pacote 1kg,0,0,0,0,0,76,0,0,0,0
Farinha de Trigo Tipo 1 Famiglia Venturelli Pacote 1kg,0,0,0,0,0,933,0,0,0,0
Farinha de Trigo Tipo 1 Famiglia Venturelli Puríssima Pacote 5kg,0,0,0,0,0,42,0,0,0,0
Farinha de Trigo Tipo 1 Globo Pacote 1kg,0,0,0,0,0,318,0,0,0,0
Farinha de Trigo Tipo 1 Renata Pacote 1kg,0,0,0,0,0,76,0,0,0,0
Farinha de Trigo com Fermento Globo Pacote 1kg,0,0,0,0,0,318,0,0,0,0
Farinheiro e Açucareiro com Bico 700ml Plasútil,4,0,0,0,0,0,0,0,0,0
Farofa de Mandioca Tradicional Yoki Pacote 500g,0,0,0,0,0,291,0,0,0,0
Feijão Carioca Quero Caixa 340g,0,0,0,0,0,6,0,0,0,0
Fermento Biológico Fresco Fleischmann Pacote 500g,0,0,0,0,0,0,0,0,18,0
Fermento Químico em Pó Royal Pote 100g,0,0,0,0,0,0,0,0,261,0
Figo em Calda Predilecta Lata 400g,0,0,0,0,0,0,0,0,4,0
Filtro de Papel 3 Corações 102 Caixa 30 Unidades,90,0,0,0,0,0,0,0,0,0
Filtro de Papel 3 Corações 103 Caixa 30 Unidades,90,0,0,0,0,0,0,0,0,0
Filtro de Papel Original Melitta 100 Caixa 30 Unidades,212,0,0,0,0,0,0,0,0,0
Filtro de Papel Original Melitta 102 Caixa 30 Unidades,212,0,0,0,0,0,0,0,0,0
Filtro de Papel Original Melitta 103 Caixa 30 Unidades,212,0,0,0,0,0,0,0,0,0
Filtro de Papel para Cafeteira Elétrica Melitta nº 2 Caixa 30 Unidades,9,0,0,0,0,0,0,0,0,0
Filtro de Papel para Cafeteira Elétrica Melitta nº 4 Caixa 30 Unidades,9,0,0,0,0,0,0,0,0,0
Filé de Sardinha com Molho de Tomate Gomes da Costa Caixa 85g,0,0,0,0,0,0,0,0,21,0
Filé de Sardinha com Óleo Gomes da Costa Caixa 85g,0,0,0,0,0,0,0,0,21,0
Filé de Sardinha com Óleo com Limão Gomes da Costa Caixa 85g,0,0,0,0,0,0,0,0,21,0
Fio Dental Encerado Colgate Cartela 50m,0,0,0,18,0,0,0,0,0,0
Fio Dental Encerado Icefresh 50m,0,0,0,81,0,0,0,0,0,0
Fio Dental Encerado de Menta Colgate Cartela 50m,0,0,0,18,0,0,0,0,0,0
Fita Dupla Face Transparente Scotch Fixa Forte 12mm x 2m,2,0,0,0,0,0,0,0,0,0
Fita Isolante 750V 3M 18mm x 5m,4,0,0,0,0,0,0,0,0,0
Flocos de Milho Pré-Cozido Quaker Milharina Pacote 500g,0,0,0,0,0,11,0,0,0,0
Flocos de Milho Pré-Cozido Quaker Polentina Pacote 500g,0,0,0,0,0,23,0,0,0,0
Forma Cônica com Furo Fosca Nigro Ø 20cm x 8cm,1,0,0,0,0,0,0,0,0,0
Forma Cônica com Furo Fosca Nigro Ø 22cm x 9cm,1,0,0,0,0,0,0,0,0,0
Forma Cônica com Tubo Fosca Nigro Ø 26cm x 11cm,1,0,0,0,0,0,0,0,0,0
Forma para Gelo Plasútil,3,0,0,0,0,0,0,0,0,0
Forma para Gelo Vermelho Intenso 180ml Plasútil,5,0,0,0,0,0,0,0,0,0
Forma para Picolé Espacial Plasútil 6 Unidades,2,0,0,0,0,0,0,0,0,0
Fralda Descartável Infantil Huggies P Pacote 60 Unidades,0,0,0,0,82,0,0,0,0,0
Fralda Descartável Infantil Huggies Supreme Care G Pacote 32 Unidades,0,0,0,0,72,0,0,0,0,0
Fralda Descartável Infantil Huggies Supreme Care M Pacote 40 Unidades,0,0,0,0,72,0,0,0,0,0
Fralda Descartável Infantil Huggies Supreme Care Primeiros 100 Dias P Pacote 48 Unidades,0,0,0,0,72,0,0,0,0,0
Fralda Descartável Infantil Huggies Supreme Care XG Pacote 26 Unidades,0,0,0,0,72,0,0,0,0,0
Fralda Descartável Infantil Huggies Supreme Care XXG Pacote 26 Unidades,0,0,0,0,72,0,0,0,0,0
Fralda Descartável Infantil Huggies Tripla Proteção G Pacote 48 Unidades,0,0,0,0,82,0,0,0,0,0
Fralda Descartável Infantil Huggies Tripla Proteção M Pacote 54 Unidades,0,0,0,0,82,0,0,0,0,0
Fralda Descartável Infantil Huggies Tripla Proteção XG Pacote 42 Unidades,0,0,0,0,82,0,0,0,0,0
Fralda Descartável Infantil Pampers Confort Sec G Pacote 20 Unidades,0,0,0,0,6,0,0,0,0,0
Fralda Descartável Infantil Pampers Confort Sec G Pacote 38 Unidades,0,0,0,0,2,0,0,0,0,0
Fralda Descartável Infantil Pampers Confort Sec M Pacote 24 Unidades,0,0,0,0,6,0,0,0,0,0
Fralda Descartável Infantil Pampers Confort Sec M Pacote 44 Unidades,0,0,0,0,2,0,0,0,0,0
Fralda Descartável Infantil Pampers Confort Sec P Pacote 28 Unidades,0,0,0,0,6,0,0,0,0,0
Fralda Descartável Infantil Pampers Confort Sec RN+ Pacote 20 Unidades,0,0,0,0,4,0,0,0,0,0
Fralda Descartável Infantil Pampers Confort Sec RN+ Pacote 36 Unidades,0,0,0,0,4,0,0,0,0,0
Fralda Descartável Infantil Pampers Confort Sec XG Pacote 18 Unidades,0,0,0,0,6,0,0,0,0,0
Fralda Descartável Infantil Pampers Confort Sec XG Pacote 34 Unidades,0,0,0,0,2,0,0,0,0,0
Fralda Descartável Infantil Pampers Confort Sec XXG Pacote 16 Unidades,0,0,0,0,6,0,0,0,0,0
Fralda Descartável Infantil Pampers Confort Sec XXG Pacote 30 Unidades,0,0,0,0,2,0,0,0,0,0
Fralda Descartável Infantil Pampers Premium Care RN Pacote 20 Unidades,0,0,0,0,2,0,0,0,0,0
