,id,type,gender,sexo,pessoa,idade
41452,49363.0,F,M,2,0,58
41453,49364.0,F,M,2,0,39
41454,49365.0,F,F,1,0,23
41455,49366.0,F,F,1,0,45
41456,49367.0,F,M,2,0,15
41457,49368.0,F,M,2,0,36
41459,49370.0,F,F,1,0,47
41460,49371.0,F,M,2,0,33
41464,49375.0,F,F,1,0,46
41465,49376.0,F,M,2,0,32
41466,49377.0,F,M,2,0,36
41467,49378.0,F,M,2,0,36
41468,49379.0,F,F,1,0,15
41469,49380.0,F,M,2,0,33
41470,49381.0,F,M,2,0,38
41471,49382.0,F,F,1,0,15
41472,49383.0,F,M,2,0,15
41473,49384.0,F,M,2,0,39
41474,49385.0,F,F,1,0,15
41475,49386.0,F,F,1,0,15
41476,49387.0,F,M,2,0,38
41479,49390.0,F,F,1,0,28
41480,49391.0,F,F,1,0,15
41481,49392.0,F,F,1,0,39
41482,49393.0,F,M,2,0,15
41483,49394.0,F,M,2,0,39
41484,49395.0,F,F,1,0,15
41485,49396.0,F,M,2,0,34
41487,49398.0,F,M,2,0,49
41488,49399.0,F,M,2,0,37
41489,49400.0,F,F,1,0,28
41490,49401.0,F,F,1,0,41
41491,49402.0,F,F,1,0,38
41493,49404.0,F,F,1,0,38
41494,49405.0,F,M,2,0,15
41495,49406.0,F,F,1,0,30
41496,49407.0,F,M,2,0,39
41498,49409.0,F,M,2,0,29
41499,49410.0,F,M,2,0,26
41500,49411.0,F,F,1,0,29
41501,49412.0,F,M,2,0,27
41502,49413.0,F,M,2,0,40
41503,49414.0,F,F,1,0,15
41504,49415.0,F,F,1,0,57
41505,49416.0,F,M,2,0,44
41506,49417.0,F,M,2,0,28
41507,49418.0,F,M,2,0,48
41508,49419.0,F,M,2,0,23
41509,49420.0,F,M,2,0,23
41510,49421.0,F,F,1,0,24
41512,49423.0,F,F,1,0,34
41513,49424.0,F,F,1,0,26
41516,49427.0,F,M,2,0,29
41517,49428.0,F,M,2,0,43
41518,49429.0,F,M,2,0,26
41519,49430.0,F,M,2,0,33
41520,49431.0,F,F,1,0,39
41521,49432.0,F,F,1,0,28
41522,49433.0,F,F,1,0,24
41523,49434.0,F,M,2,0,27
41525,49436.0,F,F,1,0,42
41526,49437.0,F,F,1,0,31
41528,49439.0,F,M,2,0,15
41529,49440.0,F,M,2,0,29
41530,49441.0,F,M,2,0,15
41533,49444.0,F,M,2,0,24
41534,49445.0,F,F,1,0,15
41535,49446.0,F,M,2,0,15
41537,49448.0,F,M,2,0,15
41539,49450.0,F,F,1,0,29
41540,49451.0,F,F,1,0,15
41541,49452.0,F,M,2,0,15
41542,49453.0,F,M,2,0,49
41543,49454.0,F,M,2,0,23
41544,49455.0,F,M,2,0,15
41545,49456.0,F,M,2,0,25
41546,49457.0,F,F,1,0,33
41548,49459.0,F,F,1,0,34
41549,49460.0,F,F,1,0,47
41550,49461.0,F,F,1,0,28
41553,49464.0,F,M,2,0,26
41554,49465.0,F,M,2,0,24
41555,49466.0,F,F,1,0,23
41557,49468.0,F,M,2,0,32
41558,49469.0,F,F,1,0,43
41559,49470.0,F,F,1,0,25
41560,49471.0,F,F,1,0,34
41561,49472.0,F,M,2,0,15
41562,49473.0,F,F,1,0,47
41563,49474.0,F,M,2,0,39
41564,49475.0,F,F,1,0,47
41565,49476.0,F,M,2,0,15
41566,49477.0,F,M,2,0,23
41567,49478.0,F,F,1,0,30
41569,49480.0,F,F,1,0,34
41570,49481.0,F,F,1,0,36
41571,49482.0,F,M,2,0,25
41572,49483.0,F,M,2,0,26
41573,49484.0,F,M,2,0,37
41574,49485.0,F,F,1,0,15
41575,49486.0,F,M,2,0,32
41576,49487.0,F,M,2,0,15
41577,49488.0,F,M,2,0,25
41578,49489.0,F,M,2,0,33
41579,49490.0,F,F,1,0,36
41581,49492.0,F,F,1,0,29
41582,49493.0,F,F,1,0,24
41583,49494.0,F,F,1,0,23
41584,49495.0,F,F,1,0,39
41585,49496.0,F,F,1,0,15
41586,49497.0,F,M,2,0,24
41588,49499.0,F,M,2,0,24
41589,49500.0,F,F,1,0,23
41590,49501.0,F,F,1,0,28
41591,49502.0,F,F,1,0,27
41592,49503.0,F,F,1,0,45
41593,49504.0,F,F,1,0,30
41594,49505.0,F,M,2,0,15
41595,49506.0,F,M,2,0,53
41596,49507.0,F,M,2,0,24
41597,49508.0,F,M,2,0,27
41598,49509.0,F,M,2,0,45
41599,49510.0,F,F,1,0,45
41600,49511.0,F,F,1,0,33
41601,49512.0,F,F,1,0,48
41602,49513.0,F,F,1,0,38
41603,49514.0,F,M,2,0,23
41604,49515.0,F,M,2,0,29
41605,49516.0,F,M,2,0,34
41606,49517.0,F,M,2,0,20
41607,49518.0,F,M,2,0,15
41608,49519.0,F,F,1,0,37
41610,49521.0,F,F,1,0,42
41611,49522.0,F,M,2,0,31
41612,49523.0,F,M,2,0,23
41613,49524.0,F,M,2,0,15
41614,49525.0,F,M,2,0,30
41615,49526.0,F,F,1,0,45
41616,49527.0,F,F,1,0,15
41619,49530.0,F,M,2,0,33
41620,49531.0,F,F,1,0,15
41621,49532.0,F,F,1,0,27
41622,49533.0,F,M,2,0,35
41624,49535.0,F,F,1,0,44
41625,49536.0,F,M,2,0,34
41626,49537.0,F,F,1,0,35
41627,49538.0,F,F,1,0,25
41628,49539.0,F,M,2,0,15
41629,49540.0,F,F,1,0,46
41630,49541.0,F,M,2,0,26
41631,49542.0,F,M,2,0,47
41633,49544.0,F,M,2,0,33
41634,49545.0,F,M,2,0,50
41635,49546.0,F,F,1,0,15
41637,49548.0,F,M,2,0,56
41638,49549.0,F,M,2,0,37
41639,49550.0,F,F,1,0,29
41640,49551.0,F,M,2,0,42
41641,49552.0,F,F,1,0,32
41642,49553.0,F,M,2,0,31
41643,49554.0,F,M,2,0,24
41644,49555.0,F,F,1,0,59
41645,49556.0,F,F,1,0,25
41646,49557.0,F,M,2,0,22
41648,49559.0,F,M,2,0,45
41650,49561.0,F,M,2,0,46
41651,49562.0,F,M,2,0,49
41652,49563.0,F,M,2,0,23
41653,49564.0,F,M,2,0,45
41654,49565.0,F,F,1,0,26
41655,49566.0,F,F,1,0,50
41656,49567.0,F,M,2,0,23
41658,49569.0,F,F,1,0,41
41661,49572.0,F,M,2,0,38
41662,49573.0,F,M,2,0,25
41663,49574.0,F,F,1,0,37
41665,49576.0,F,M,2,0,43
41666,49577.0,F,F,1,0,15
41667,49578.0,F,F,1,0,38
41668,49579.0,F,F,1,0,43
41670,49581.0,F,M,2,0,36
41671,49582.0,F,F,1,0,46
41672,49583.0,F,M,2,0,37
41673,49584.0,F,M,2,0,33
41674,49585.0,F,F,1,0,37
41675,49586.0,F,M,2,0,38
41676,49587.0,F,F,1,0,15
41679,49590.0,F,M,2,0,15
41680,49591.0,F,M,2,0,32
41681,49592.0,F,M,2,0,45
41682,49593.0,F,M,2,0,46
41683,49594.0,F,M,2,0,15
41684,49595.0,F,M,2,0,38
41685,49596.0,F,M,2,0,34
41686,49597.0,F,M,2,0,15
41687,49598.0,F,F,1,0,40
41688,49599.0,F,M,2,0,46
41689,49600.0,F,M,2,0,15
41690,49601.0,F,F,1,0,36
41691,49602.0,F,M,2,0,15
41692,49603.0,F,M,2,0,15
41693,49604.0,F,M,2,0,15
41694,49605.0,F,M,2,0,15
41695,49606.0,F,F,1,0,15
41696,49607.0,F,M,2,0,49
41697,49608.0,F,M,2,0,15
41698,49609.0,F,F,1,0,15
41699,49610.0,F,M,2,0,25
41700,49611.0,F,F,1,0,15
41702,49613.0,F,F,1,0,15
41703,49614.0,F,M,2,0,40
41704,49615.0,F,F,1,0,36
41705,49616.0,F,M,2,0,24
41706,49617.0,F,M,2,0,25
41707,49618.0,F,M,2,0,35
41708,49619.0,F,M,2,0,41
41709,49620.0,F,M,2,0,39
41710,49621.0,F,F,1,0,26
41711,49622.0,F,F,1,0,34
41713,49624.0,F,M,2,0,45
41714,49625.0,F,F,1,0,39
41715,49626.0,F,M,2,0,15
41717,49628.0,F,F,1,0,30
41718,49629.0,F,M,2,0,75
41719,49630.0,F,F,1,0,38
41720,49631.0,F,M,2,0,29
41721,49632.0,F,M,2,0,15
41722,49633.0,F,M,2,0,15
41723,49634.0,F,F,1,0,25
41724,49635.0,F,F,1,0,22
41725,49636.0,F,M,2,0,21
41726,49637.0,F,M,2,0,22
41727,49638.0,F,M,2,0,22
41728,49639.0,F,F,1,0,22
41729,49640.0,F,M,2,0,23
41730,49641.0,F,M,2,0,22
41731,49642.0,F,M,2,0,22
41732,49643.0,F,F,1,0,21
41733,49644.0,F,F,1,0,40
41734,49645.0,F,F,1,0,15
41735,49646.0,F,M,2,0,43
41736,49647.0,F,F,1,0,26
41737,49648.0,F,F,1,0,43
41738,49649.0,F,M,2,0,26
41739,49650.0,F,F,1,0,29
41740,49651.0,F,M,2,0,40
41741,49652.0,F,F,1,0,25
41743,49654.0,F,M,2,0,32
41745,49656.0,F,F,1,0,22
41746,49657.0,F,M,2,0,32
41748,49659.0,F,F,1,0,32
41749,49660.0,F,M,2,0,15
41750,49661.0,F,M,2,0,15
41751,49662.0,F,F,1,0,50
41752,49663.0,F,M,2,0,37
41753,49664.0,F,F,1,0,42
41755,49666.0,F,M,2,0,46
41757,49668.0,F,M,2,0,32
41758,49669.0,F,M,2,0,15
41759,49670.0,F,M,2,0,15
41760,49671.0,F,M,2,0,44
41762,49673.0,F,M,2,0,33
41765,49676.0,F,F,1,0,15
41767,49678.0,F,F,1,0,50
41768,49679.0,F,F,1,0,50
41770,49681.0,F,M,2,0,15
41771,49682.0,F,M,2,0,15
41772,49683.0,F,M,2,0,49
41773,49684.0,F,F,1,0,50
41774,49685.0,F,F,1,0,25
41777,49688.0,F,M,2,0,43
41778,49689.0,F,F,1,0,25
41779,49690.0,F,F,1,0,45
41780,49691.0,F,M,2,0,23
41781,49692.0,F,F,1,0,15
41782,49693.0,F,M,2,0,58
41783,49694.0,F,M,2,0,30
41784,49695.0,F,M,2,0,32
41785,49696.0,F,M,2,0,15
41786,49697.0,F,E,0,0,44
41787,49698.0,F,F,1,0,15
41788,49699.0,F,M,2,0,50
41789,49700.0,F,F,1,0,37
41790,49701.0,F,F,1,0,35
41791,49702.0,F,F,1,0,36
41792,49703.0,F,M,2,0,15
41793,49704.0,F,F,1,0,15
41794,49705.0,F,M,2,0,15
41795,49706.0,F,M,2,0,23
41797,49708.0,F,M,2,0,22
41798,49709.0,F,F,1,0,45
41799,49710.0,F,F,1,0,43
41801,49712.0,F,M,2,0,36
41802,49713.0,F,M,2,0,35
41803,49714.0,F,M,2,0,39
41804,49715.0,F,F,1,0,67
41805,49716.0,F,M,2,0,23
41806,49717.0,F,M,2,0,28
41807,49718.0,F,M,2,0,64
41808,49719.0,F,M,2,0,49
41809,49720.0,F,M,2,0,25
41811,49722.0,F,M,2,0,45
41814,49725.0,F,M,2,0,28
41815,49726.0,F,M,2,0,39
41816,49727.0,F,M,2,0,15
41817,49728.0,F,F,1,0,40
41818,49729.0,F,M,2,0,31
41819,49730.0,F,F,1,0,37
41820,49731.0,F,F,1,0,40
41821,49732.0,F,F,1,0,49
41822,49733.0,F,F,1,0,15
41825,49736.0,F,M,2,0,25
41826,49737.0,F,F,1,0,58
41828,49739.0,F,F,1,0,37
41829,49740.0,F,F,1,0,45
41830,49741.0,F,F,1,0,33
41831,49742.0,F,M,2,0,50
41832,49743.0,F,M,2,0,49
41833,49744.0,F,F,1,0,39
41834,49745.0,F,F,1,0,15
41835,49746.0,F,M,2,0,35
41836,49747.0,F,F,1,0,15
41837,49748.0,F,F,1,0,25
41838,49749.0,F,M,2,0,33
41840,49751.0,F,M,2,0,26
41841,49752.0,F,F,1,0,54
41842,49753.0,F,M,2,0,37
41844,49755.0,F,M,2,0,15
41845,49756.0,F,F,1,0,30
41847,49758.0,F,F,1,0,26
41848,49759.0,F,M,2,0,24
41849,49760.0,F,F,1,0,40
41850,49761.0,F,M,2,0,30
41851,49762.0,F,M,2,0,40
41852,49763.0,F,M,2,0,32
41853,49764.0,F,F,1,0,38
41854,49765.0,F,F,1,0,39
41855,49766.0,F,M,2,0,34
41856,49767.0,F,F,1,0,26
41857,49768.0,F,M,2,0,15
41858,49769.0,F,F,1,0,50
41859,49770.0,F,F,1,0,47
41860,49771.0,F,M,2,0,43
41861,49772.0,F,F,1,0,58
41863,49774.0,F,F,1,0,24
41864,49775.0,F,F,1,0,15
41866,49777.0,F,F,1,0,32
41867,49778.0,F,M,2,0,70
41868,49779.0,F,M,2,0,38
41869,49780.0,F,F,1,0,35
41870,49781.0,F,F,1,0,15
41871,49782.0,F,M,2,0,15
41872,49783.0,F,M,2,0,15
41873,49784.0,F,F,1,0,40
41874,49785.0,F,M,2,0,24
41876,49787.0,F,F,1,0,15
41878,49789.0,F,M,2,0,40
41879,49790.0,F,M,2,0,15
41880,49791.0,F,F,1,0,34
41882,49793.0,F,F,1,0,27
41883,49794.0,F,M,2,0,15
41884,49795.0,F,F,1,0,31
41885,49796.0,F,M,2,0,31
41886,49797.0,F,M,2,0,22
41887,49798.0,F,M,2,0,51
41888,49799.0,F,F,1,0,29
41889,49800.0,F,M,2,0,63
41890,49801.0,J,E,0,1,43
41891,49802.0,F,M,2,0,40
41892,49803.0,F,M,2,0,29
41893,49804.0,F,M,2,0,47
41896,49807.0,F,F,1,0,24
41897,49808.0,F,M,2,0,15
41900,49811.0,F,F,1,0,15
41901,49812.0,F,M,2,0,49
41902,49813.0,F,M,2,0,36
41903,49814.0,F,F,1,0,42
41904,49815.0,F,F,1,0,15
41905,49816.0,F,F,1,0,26
41907,49818.0,F,F,1,0,34
41908,49819.0,F,F,1,0,31
41912,49823.0,F,M,2,0,35
41913,49824.0,F,M,2,0,40
41914,49825.0,F,F,1,0,15
41915,49826.0,F,F,1,0,15
41916,49827.0,F,F,1,0,23
41917,49828.0,F,M,2,0,57
41918,49829.0,F,M,2,0,23
41919,49830.0,F,M,2,0,24
41920,49831.0,F,F,1,0,15
41921,49832.0,F,M,2,0,27
41922,49833.0,F,M,2,0,26
41923,49834.0,F,M,2,0,33
41924,49835.0,F,M,2,0,33
41925,49836.0,F,M,2,0,25
41926,49837.0,F,M,2,0,43
41927,49838.0,F,F,1,0,31
41928,49839.0,F,F,1,0,25
41930,49841.0,F,M,2,0,39
41931,49842.0,F,F,1,0,56
41932,49843.0,F,F,1,0,35
41933,49844.0,F,F,1,0,33
41936,49847.0,F,M,2,0,28
41937,49848.0,F,F,1,0,25
41938,49849.0,F,F,1,0,33
41939,49850.0,F,F,1,0,40
41940,49851.0,F,F,1,0,40
41941,49852.0,F,M,2,0,40
41942,49853.0,F,F,1,0,39
41943,49854.0,F,F,1,0,35
41944,49855.0,F,M,2,0,37
41945,49856.0,F,F,1,0,26
41946,49857.0,F,M,2,0,35
41947,49858.0,F,M,2,0,23
41948,49859.0,F,F,1,0,50
41949,49860.0,F,M,2,0,28
41950,49861.0,F,M,2,0,23
41952,49863.0,F,M,2,0,40
41953,49864.0,F,F,1,0,37
41954,49865.0,F,F,1,0,53
41955,49866.0,F,F,1,0,15
41956,49867.0,F,M,2,0,23
41957,49868.0,F,M,2,0,40
41958,49869.0,F,M,2,0,63
41959,49870.0,F,F,1,0,64
41960,49871.0,F,M,2,0,23
41961,49872.0,F,F,1,0,38
41962,49873.0,F,M,2,0,31
41963,49874.0,F,M,2,0,15
41964,49875.0,F,M,2,0,35
41965,49876.0,F,M,2,0,15
41966,49877.0,F,M,2,0,15
41967,49878.0,F,F,1,0,35
41968,49879.0,F,F,1,0,15
41969,49880.0,F,F,1,0,24
41970,49881.0,F,M,2,0,28
41971,49882.0,F,M,2,0,40
41972,49883.0,F,F,1,0,39
41973,49884.0,F,M,2,0,23
41974,49885.0,F,F,1,0,30
41975,49886.0,F,F,1,0,44
41977,49888.0,F,M,2,0,37
41978,49889.0,F,M,2,0,40
41979,49890.0,F,F,1,0,32
41980,49891.0,F,F,1,0,27
41981,49892.0,F,F,1,0,31
41982,49893.0,F,F,1,0,39
41983,49894.0,F,F,1,0,40
41984,49895.0,F,M,2,0,49
41985,49896.0,F,F,1,0,15
41986,49897.0,F,F,1,0,15
41987,49898.0,F,F,1,0,22
41988,49899.0,F,F,1,0,22
41989,49900.0,F,M,2,0,70
41990,49901.0,F,M,2,0,44
41991,49902.0,F,F,1,0,39
41992,49903.0,F,F,1,0,31
41993,49904.0,F,M,2,0,31
41994,49905.0,F,M,2,0,34
41996,49907.0,F,F,1,0,40
41997,49908.0,F,F,1,0,25
41998,49909.0,F,M,2,0,42
41999,49910.0,F,M,2,0,23
42001,49912.0,F,M,2,0,42
42002,49913.0,F,F,1,0,28
42003,49914.0,F,F,1,0,40
42004,49915.0,F,M,2,0,41
42005,49916.0,F,M,2,0,15
42006,49917.0,F,M,2,0,26
42007,49918.0,F,M,2,0,37
42008,49919.0,F,M,2,0,25
42009,49920.0,F,M,2,0,15
42011,49922.0,F,M,2,0,29
42013,49924.0,F,F,1,0,34
42014,49925.0,F,M,2,0,28
42015,49926.0,F,M,2,0,15
42016,49927.0,F,F,1,0,38
42017,49928.0,F,M,2,0,23
42018,49929.0,F,M,2,0,58
42019,49930.0,F,F,1,0,24
42020,49931.0,F,F,1,0,31
42021,49932.0,F,M,2,0,15
42022,49933.0,F,F,1,0,15
42023,49934.0,F,F,1,0,27
42024,49935.0,F,M,2,0,15
42025,49936.0,F,F,1,0,41
42027,49938.0,F,F,1,0,35
42030,49941.0,F,F,1,0,36
42032,49943.0,F,F,1,0,43
42033,49944.0,F,F,1,0,33
42034,49945.0,F,M,2,0,15
42035,49946.0,F,M,2,0,45
42036,49947.0,F,F,1,0,48
42037,49948.0,F,F,1,0,46
42038,49949.0,F,F,1,0,37
42039,49950.0,F,M,2,0,38
42040,49951.0,F,M,2,0,48
42041,49952.0,F,F,1,0,42
42042,49953.0,F,F,1,0,38
42043,49954.0,F,F,1,0,50
42044,49955.0,F,M,2,0,37
42045,49956.0,F,M,2,0,35
42046,49957.0,F,M,2,0,15
42047,49958.0,F,M,2,0,15
42048,49959.0,F,M,2,0,22
42049,49960.0,F,F,1,0,36
42050,49961.0,F,M,2,0,37
42051,49962.0,F,F,1,0,46
42052,49963.0,F,M,2,0,38
42053,49964.0,F,F,1,0,15
42054,49965.0,F,F,1,0,15
42055,49966.0,F,F,1,0,31
42056,49967.0,F,F,1,0,24
42059,49970.0,F,F,1,0,15
42060,49971.0,F,F,1,0,29
42062,49973.0,F,M,2,0,22
42063,49974.0,F,M,2,0,15
42064,49975.0,F,F,1,0,15
42065,49976.0,F,F,1,0,32
42066,49977.0,F,M,2,0,26
42067,49978.0,F,F,1,0,23
42068,49979.0,F,M,2,0,23
42069,49980.0,F,F,1,0,25
42070,49981.0,F,F,1,0,44
42071,49982.0,F,F,1,0,25
42072,49983.0,F,F,1,0,15
42073,49984.0,F,F,1,0,61
42074,49985.0,F,M,2,0,45
42075,49986.0,F,F,1,0,31
42076,49987.0,F,F,1,0,32
42077,49988.0,F,M,2,0,15
42078,49989.0,F,M,2,0,66
42079,49990.0,F,F,1,0,40
42080,49991.0,F,M,2,0,36
42081,49992.0,F,M,2,0,44
42083,49994.0,F,M,2,0,45
42084,49995.0,F,F,1,0,43
42085,49996.0,F,F,1,0,48
42086,49997.0,F,M,2,0,15
42087,49998.0,F,F,1,0,37
42089,50000.0,F,M,2,0,50
42090,50001.0,F,F,1,0,31
42091,50002.0,F,F,1,0,42
42092,50003.0,F,F,1,0,32
42094,50005.0,F,M,2,0,37
42095,50006.0,F,F,1,0,15
42096,50007.0,F,F,1,0,48
42097,50008.0,F,F,1,0,15
42098,50009.0,F,F,1,0,15
42099,50010.0,F,F,1,0,50
42100,50011.0,F,F,1,0,47
42102,50013.0,F,F,1,0,36
42103,50014.0,F,M,2,0,15
42104,50015.0,F,M,2,0,15
42105,50016.0,F,M,2,0,48
42106,50017.0,F,M,2,0,15
42107,50018.0,F,M,2,0,42
42108,50019.0,F,M,2,0,22
42109,50020.0,F,M,2,0,26
42111,50022.0,F,F,1,0,38
42112,50023.0,F,M,2,0,24
42113,50024.0,F,M,2,0,25
42114,50025.0,F,M,2,0,33
42115,50026.0,F,F,1,0,23
42116,50027.0,F,F,1,0,24
42117,50028.0,F,M,2,0,15
42118,50029.0,F,M,2,0,38
42119,50030.0,F,M,2,0,36
42121,50032.0,F,M,2,0,15
42122,50033.0,F,F,1,0,36
42123,50034.0,F,F,1,0,15
42125,50036.0,F,M,2,0,23
42126,50037.0,F,M,2,0,52
42127,50038.0,F,F,1,0,34
42128,50039.0,F,M,2,0,39
42129,50040.0,F,F,1,0,33
42130,50041.0,F,M,2,0,15
42131,50042.0,F,M,2,0,39
42132,50043.0,F,M,2,0,15
42133,50044.0,F,M,2,0,26
42134,50045.0,F,M,2,0,36
42135,50046.0,F,M,2,0,30
42139,50050.0,F,F,1,0,50
42140,50051.0,F,F,1,0,15
42143,50054.0,F,F,1,0,32
42144,50055.0,F,M,2,0,33
42146,50057.0,F,M,2,0,38
42147,50058.0,F,M,2,0,32
42148,50059.0,F,M,2,0,15
42149,50060.0,F,M,2,0,27
42150,50061.0,F,F,1,0,23
42151,50062.0,F,M,2,0,15
42152,50063.0,F,M,2,0,32
42154,50065.0,F,M,2,0,39
42155,50066.0,F,M,2,0,33
42157,50068.0,F,F,1,0,31
42158,50069.0,F,M,2,0,25
42159,50070.0,F,F,1,0,31
42160,50071.0,F,M,2,0,34
42161,50072.0,F,M,2,0,41
